6722,"Экзотический паркет  Мербау 910х122х18",427,1048,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6725,"Штучный паркет Вишня Вишня натур",427,1049,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6726,"Штучный паркет Вишня Вишня селект",427,1050,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
6769,"Экзотический паркет  Окан 910х122х18 лак",427,1051,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
220,"Французская елка Дуб Натуральный",435,1052,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
224,"Французская елка Дуб Elba",435,1053,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
225,"Французская елка Дуб Imperial",435,1054,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
226,"Французская елка Дуб Siena",435,1055,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
227,"Французская елка Дуб Lido",435,1056,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
228,"Французская елка Дуб Verona",435,1057,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
229,"Французская елка Дуб Murano",435,1058,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
230,"Дуб - Молочный шоколад",435,1059,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
231,"Дуб - Шамбор",435,1060,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
232,"Дуб - Пастель",435,1061,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
233,"Дуб - Натуральный",435,1062,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
234,"Ясень - Французская Ривьера",435,1063,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
235,"Ясень - Лунный свет",435,1064,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
236,"Ясень - Жемчужный",435,1065,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
237,"Дуб - Молочный шоколад",435,1066,,,,,,,100,model,manuf,/upload/iblock/644/644d1951512445e4efa219ec4f4f4a59.jpg,yes,999,0,"2016-08-11 18:31:50","2016-09-14 18:19:19",2016-08-11,"4,00",kg,2222,4,4,cm,1,0,,"Террасная доска Тик гладкая/гладкая 19x120х1200-2400","Древесина тик","гладкая поверхность, без покрытия",5,0,,,,1,1,1
